url_commit, message
https://github.com/cypress-io/cypress-documentation/commit/c3b4d72eb8476e540324d5b4d96eddf798b1c8cb,"fix(deps): Update dependency lodash to version 4.17.13 🌟 (#1855)



Co-authored-by: Renovate Bot <bot@renovateapp.com>
Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/bf94f4c45c67d29cc39ce63810e84d8ba9142d87,"chore(deps): Update dependency cypress to version 3.4.0 🌟 (#1856)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/c2d8be44fe5485fd80e2d8b676f8c7010388e532,Add changes to 3.4.0 changelog that were supposed to go in yesterday but failed to push.
https://github.com/cypress-io/cypress-documentation/commit/d56a1fff60432d59398d1dd87aab2521264f7fae,"Develop (#1854)

Develop"
https://github.com/cypress-io/cypress-documentation/commit/0541bdc082911c569f9b86b55847004e9a88a8da,"3.4.0 release (#1852)

* Began changelog for 3.4.0 release

* Add correctly 'removed' package name

* Adding items to changelog

* Add withinSubject usage (#1722)

To go along with cypress-io/cypress#2791q

* Add more changelog

* change login with github reference to login to dashboard

* add to changelog

* add translations

* add translations"
https://github.com/cypress-io/cypress-documentation/commit/50fdba78e2d6f3ebc0b273e6f924d809046d34df,"Update error-messages.md (Expected to find element...) (#1846)

* Update error-messages.md

* Update error-messages.md

* Update error-messages.md

* Update error-messages.md

* Update error-messages.md

* Update error-messages.md"
https://github.com/cypress-io/cypress-documentation/commit/a87882ba4c72669025a63afaff434f7a936f0998,"Develop (#1845)

* Add 'Cypress detected policy settings on your computer that may… (#1754)

* Add 'Cypress detected policy settings on your computer that may cause issues' error to error-messages

* url tag

* rm \n

* remove anchor


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>

* Fix comma typo and extra spaces in the introduction (#1843)

* translated 'installing-cypress.md‘ (#1841)

* package-lock

* chore(deps): Update dependency dependency-check to version 3.4.… (#1848)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* Add textlint rule to prefer American spelling for commonly used… (#1851)"
https://github.com/cypress-io/cypress-documentation/commit/1e6603fbccfe880cc5face0f025d8ed0feefdf12,Merge branch 'master' into develop
https://github.com/cypress-io/cypress-documentation/commit/e69bb9e8972547f37b1e1bf648ce13d78e8a92bc,Add textlint rule to prefer American spelling for commonly used… (#1851)
https://github.com/cypress-io/cypress-documentation/commit/64fd1eae42bb2dd646dfcd0f949974ec5ef5dd53,fix some compile error.
https://github.com/cypress-io/cypress-documentation/commit/d973706ae95e9e4ac2a69fd2e394fca8bf0ac7f0,"Merge branch 'develop' into translation-zh-cn

# Conflicts:
#	source/zh-cn/examples/examples/recipes.md
#	source/zh-cn/guides/core-concepts/conditional-testing.md
#	source/zh-cn/guides/core-concepts/introduction-to-cypress.md
#	source/zh-cn/guides/core-concepts/retry-ability.md
#	source/zh-cn/guides/core-concepts/writing-and-organizing-tests.md
#	source/zh-cn/guides/getting-started/installing-cypress.md
#	source/zh-cn/guides/getting-started/testing-your-app.md
#	source/zh-cn/guides/guides/continuous-integration.md
#	source/zh-cn/guides/guides/environment-variables.md
#	source/zh-cn/guides/guides/launching-browsers.md
#	source/zh-cn/guides/guides/module-api.md
#	source/zh-cn/guides/guides/network-requests.md
#	source/zh-cn/guides/guides/stubs-spies-and-clocks.md
#	source/zh-cn/guides/guides/web-security.md
#	source/zh-cn/guides/overview/key-differences.md
#	source/zh-cn/guides/references/assertions.md
#	source/zh-cn/guides/references/best-practices.md
#	source/zh-cn/guides/references/configuration.md
#	source/zh-cn/guides/references/error-messages.md
#	source/zh-cn/guides/references/trade-offs.md
#	source/zh-cn/guides/tooling/plugins-guide.md
#	source/zh-cn/guides/tooling/typescript-support.md"
https://github.com/cypress-io/cypress-documentation/commit/81a8a4153d330240df60553a5ce68d08d9c59c3f,"chore(deps): Update dependency dependency-check to version 3.4.… (#1848)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/8eabaafc4aa4de526130c0f2f353c71dfb47ea4c,"Merge pull request #37 from cypress-io/develop

Merge develop"
https://github.com/cypress-io/cypress-documentation/commit/84fa515b8a9dfd16c22826708fb0c382e25357f7,package-lock
https://github.com/cypress-io/cypress-documentation/commit/6bf717594c768553117a592d3a0e0b151e944b56,translated 'installing-cypress.md‘ (#1841)
https://github.com/cypress-io/cypress-documentation/commit/25978743840c95ffc9e580ac0b3c49c6c5e0f67c,Fix comma typo and extra spaces in the introduction (#1843)
https://github.com/cypress-io/cypress-documentation/commit/6baeeb2c40cb9a74c65cf60c3b03affc87ed95dd,"Add 'Cypress detected policy settings on your computer that may… (#1754)

* Add 'Cypress detected policy settings on your computer that may cause issues' error to error-messages

* url tag

* rm \n

* remove anchor


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/f356cfeb658be948025be3070ec4959926ffc330,"Develop (#1837)

Develop

Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>
Co-authored-by: Gleb Bahmutov <gleb.bahmutov@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/e19fb18df6513578a8d0a0bd000866397332a5a2,"add realworld application to examples (#1836)

* add realworld application to examples

* minor editing / fix link to request doc

* copy doc to ja/cn


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/33f4d2e1ae7018e7be26430503f3049b34682c79,"add link to chromium.cypress.io (#1832)

* add link to chromium.cypress.io

* minor updates

* copy chrome download to ja/ch


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/9fd4f7fdb33b1e851eba53d249dd088c9659e0b7,"chore(deps): Update dependency husky to version 3.0.0 🌟 (#1833)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/bf29c63241a0b3a06436f8e1430d980feff553e1,"Merge pull request #33 from icelemon1314/zh-cn-style-adjust

style adjust"
https://github.com/cypress-io/cypress-documentation/commit/2bb7bc8bd946e67092533b6498481e1c293df014,style adjust
https://github.com/cypress-io/cypress-documentation/commit/0759fcebf4a6f51b505559ecc7586db1e64f1a85,"Develop (#1831)

Develop

Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>
Co-authored-by: Pedro Augusto de Paula Barbosa <papb1996@gmail.com>
Co-authored-by: Gleb Bahmutov <gleb.bahmutov@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/655a0052ae9aeb73eaa01012f0cc2cd2904b2628,"Add more code coverage information (#1821)

* add section with more code coverag examples

* wrote fullstack code coverage section

* Add some more textlint rules around brand name / tech terms.

* A few edits to code coverage + copy over to ja/cn

* package-lock


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/d07a193dd3fb86e80475f562a1b4a76c5efa316e,"Update code-coverage.md (#1826)

* Update code-coverage.md

* Update ja translation for code-coverage.md

* Update zh-cn translation for code-coverage.md"
https://github.com/cypress-io/cypress-documentation/commit/f3ab885683030e43ddbe3beecf887e7cec6ecca4,"fix(deps): update dependency hexo-algoliasearch to version 0.4.… (#1830)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/5c5c0e36598e2d527f9efbe68dc0f5321ae24b92,"chore(deps): update dependency marked to version 0.6.3 🌟 (#1828)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/abc23ed1ac439b8d33e3a83a0bf8c915829e14e1,"chore(deps): update dependency fs-extra to version 8.1.0 🌟 (#1827)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/5ba0c1103b4749fa9fd22ccc6ca01b16f8ce5a01,"Merge pull request #32 from icelemon1314/translation-zh-cn-suihansongmao

roadMap.md and proxy-configuration translation for chinese comleted."
https://github.com/cypress-io/cypress-documentation/commit/3ec54ed3ff66abe83197213e0d8531904db25391,"proxy-configuration.md translation for Chinese completed.
Update roadmap.md: Dashboard Service原来译为仪表盘服务，改成了数据面板服务。"
https://github.com/cypress-io/cypress-documentation/commit/c018fa30495d1d5494257ce56cf23fc2f54121e9,roadmap.md translation for chinese comleted.
https://github.com/cypress-io/cypress-documentation/commit/a9936cd6e783adbe8edbd6b45436c125a64d6bb6,roadMap.md translation for chinese comleted.
https://github.com/cypress-io/cypress-documentation/commit/9559a6e0d3fe3624a9553fddc956551f6f4748f3,"Merge pull request #31 from icelemon1314/zh-cn-translation-duke

translation the introduction-to-cypress.md"
https://github.com/cypress-io/cypress-documentation/commit/5fe3b6b1cc39c825214fddc0faa27afd8d06be8d,complete the introduction-to-cypress.md
https://github.com/cypress-io/cypress-documentation/commit/f72c422892b2f695cc24918809e77741ee73dd84,"Develop (#1823)

Develop

Co-authored-by: Brian Mann <brian.mann86@gmail.com>
Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>"
https://github.com/cypress-io/cypress-documentation/commit/aa04f1faddfdf026e1d06c144df836eda64e8739,copy changelog changes to ja/cn
https://github.com/cypress-io/cypress-documentation/commit/b8947c7589cbb92152e83b08b9a19933d2c475cb,"chore(deps): Update dependency cypress to version 3.3.2 🌟 (#1822)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/31342ba2759c9c580c37d54e90475dc6b4a34693,Fix ALT typo in translated docs
https://github.com/cypress-io/cypress-documentation/commit/faf91efa22320710bfe63318d4f409c8650565fa,Merge branch 'master' into develop
https://github.com/cypress-io/cypress-documentation/commit/2a262481aa8931a9b204a4c7e92b1a6fa82707ac,update date of 3.3.2 release
https://github.com/cypress-io/cypress-documentation/commit/fad3f72dd7592e280b71ad8ae9116495f3c76ef6,Merge branch 'develop'
https://github.com/cypress-io/cypress-documentation/commit/9ba0ff3c5e5b0e625b429d692537b52609c23440,"3.3.2 release (#1792)

* Begin changelog for 3.3.2

* Fix 'dep updates' copy + start adding doc changes.

* Add new section on how to opt out of sending exception data to cypress

* package + package.lock

* More copy added for 3.3.2 changelog

* Finish 3.3.2 changelog

* Add 'rel: noopener noreferrer' to all automatically generated blank anchor links

* Add changelog to ja/cn docs

* Add new PRs to changelog

* packages

* merge in dev + add new perf issue to 3.3.2

* Add newly closed PR to 3.3.2 changelog

* Update fs-extra dep messaging of upgrade.

* correctly set husky

* update 3.3.2 changelog with last closed issue

* update changelog

* fix merge conflicts, set husky as devDep


Co-authored-by: Brian Mann <brian.mann86@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/3fc5873c849b272b8888f86f8b210e2f4e50b42d,"Fix incorrect example in cy.exec + add link to cy.task in see a… (#1819)

Fix incorrect example in cy.exec + add link to cy.task in see also

Co-authored-by: Sam E. Lawrence <samelawrence@users.noreply.github.com>
Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>"
https://github.com/cypress-io/cypress-documentation/commit/68228a8f61a96558f1e789de01c5812c9711f7c3,"chore(deps): Update dependency husky to version 2.6.0 🌟 (#1818)


Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/7df2e044b6db3c8401b4e3d6984a890309d33991,"'ALT' typo fix (#1817)

Change 'ATL' to 'ALT' - typo fix"
https://github.com/cypress-io/cypress-documentation/commit/821e7b178014f4a8da7e0ae0c0fc077414915810,"Fix incorrect example in cy.exec + add link to cy.task in see also

- close #1815"
https://github.com/cypress-io/cypress-documentation/commit/ecf5bff8cc8806e2dc63da083578608052a9b11a,"Develop (#1814)

Develop"
https://github.com/cypress-io/cypress-documentation/commit/7e2a96d3c129ec8ed6ee70832c0f7e33e685ee4f,Fix broken links to 'adding chai assertions' recipe
https://github.com/cypress-io/cypress-documentation/commit/34074bddcc4b9bdf1fd4aeee0644f98bc0d30f4a,Add Semaphore CI env var to parallel table
https://github.com/cypress-io/cypress-documentation/commit/890d237296d1b3744499bdacb2aba7b08732b5a7,"Develop (#1812)

Develop

Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>
Co-authored-by: null <iqbal125@yahoo.com>"
https://github.com/cypress-io/cypress-documentation/commit/73603b53e0274616c467b2dddaacc4b3098aaa8a,"add wrapping application promises example (#1808)

* add wrapping application promises example

* Add missing recipes to recipes page

* Update links in wrap to go to internal recipes page.

* copy over wrap doc to ja/cn


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/2ef3f4fc5ace4d9b14712600fbe06359a0a6188d,"Fix broken links that were going to old recipe hashes

- copy over new recipes to ja/cn docs"
https://github.com/cypress-io/cypress-documentation/commit/7e6bbbafd9ad39f3fe21d8ca80a9dd74beb6696c,sync the code
https://github.com/cypress-io/cypress-documentation/commit/cdfd48351c633c8d41b6b5d70d55b75f20c45f4d,"update to recipes page format (#1809)

make recipes point to github page instead of url hash, organized in a table separated by categories

based on this comment

https://github.com/cypress-io/cypress-documentation/pull/1805"
https://github.com/cypress-io/cypress-documentation/commit/0f867cd0c0c776e1db5f61c0c8cc7e77acb16dd5,"chore(deps): update dependency husky to version 2.5.0 🌟 (#1811)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/0fad3def35010ea6ff959c242e51c78aaabdfaa3,"chore(deps): update dependency eslint to version 6.0.1 🌟 (#1810)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/5b4c37e31dd329dbce3479008271321d9580df03,"Merge branch 'develop' into translation-zh-cn

# Conflicts:
#	source/zh-cn/guides/core-concepts/conditional-testing.md
#	source/zh-cn/guides/core-concepts/dashboard-service.md
#	source/zh-cn/guides/core-concepts/interacting-with-elements.md
#	source/zh-cn/guides/core-concepts/test-runner.md
#	source/zh-cn/guides/core-concepts/variables-and-aliases.md
#	source/zh-cn/guides/core-concepts/writing-and-organizing-tests.md
#	source/zh-cn/guides/getting-started/installing-cypress.md
#	source/zh-cn/guides/getting-started/testing-your-app.md
#	source/zh-cn/guides/guides/continuous-integration.md
#	source/zh-cn/guides/guides/debugging.md
#	source/zh-cn/guides/guides/launching-browsers.md
#	source/zh-cn/guides/guides/module-api.md
#	source/zh-cn/guides/guides/network-requests.md
#	source/zh-cn/guides/guides/parallelization.md
#	source/zh-cn/guides/guides/screenshots-and-videos.md
#	source/zh-cn/guides/guides/stubs-spies-and-clocks.md
#	source/zh-cn/guides/overview/key-differences.md
#	source/zh-cn/guides/references/bundled-tools.md
#	source/zh-cn/guides/references/trade-offs.md
#	source/zh-cn/guides/tooling/intelligent-code-completion.md
#	source/zh-cn/guides/tooling/reporters.md
#	source/zh-cn/guides/tooling/typescript-support.md"
https://github.com/cypress-io/cypress-documentation/commit/7b5d4dd5349fb60ca4134ca58d2e1fac2f585637,"Merge pull request #29 from cypress-io/develop

merge cypress develop"
https://github.com/cypress-io/cypress-documentation/commit/de7800be9897227c6ff7ecf3e4b796db0087de20,"Merge pull request #30 from icelemon1314/zh-cn-test-runner

Zh cn test runner"
https://github.com/cypress-io/cypress-documentation/commit/d44d9a2f5fc499b0cc0c414d401cabf5af4dabf6,add conditional-testing
https://github.com/cypress-io/cypress-documentation/commit/aac2a08fee82c5781f1a68c5f570b801edf07062,"Develop (#1807)

Develop

Co-authored-by: null <29139614+renovate[bot]@users.noreply.github.com>
Co-authored-by: Gleb Bahmutov <gleb.bahmutov@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/de1a34450dc5643fc884eab3aed21d406243fef2,"explain how to install beta version of the test runner (#1803)

* explain how to install beta version of the test runner

* More pre-release install instructions below production advance instructions

- Add info on how to see all pre-release issues addressed
- Some formatting
- Copy over new install info to ja/ch


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/e68d648e8d2505fc141247a38b174c94f43f02cc,Merge branch 'translation-zh-cn' into zh-cn-test-runner
https://github.com/cypress-io/cypress-documentation/commit/d7410d5ae1606487674217de82455c960507b809,"chore(deps): update dependency inquirer to version 6.4.1 🌟 (#1802)



Co-authored-by: Renovate Bot <bot@renovateapp.com>
Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/0e6e681456cdd1ba00ba2c6a5431b1fe70d6eafa,"chore(deps): Update dependency eslint to version 6.0.0 🌟 (#1804)



Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/a87b6a7c7b0845618bf59cea3597d7bc69a5fc1d,"Merge pull request #28 from icelemon1314/translation-zh-cn-cypress.zh

dashboard-service.md translation for chinese completed."
https://github.com/cypress-io/cypress-documentation/commit/995d2f2e8a77dca49645be9262ce3ec8a785568e,dashboard-service.md translation for chinese completed.
https://github.com/cypress-io/cypress-documentation/commit/4b326a027d5873809413f5658c43659bd82c6a50,add conditional-testing
https://github.com/cypress-io/cypress-documentation/commit/e9888aff14459b1b9ee5308626c1fa9121a3cca6,sync the code
https://github.com/cypress-io/cypress-documentation/commit/ae653de9da57214b4510ffab4cb89c7eb5b884b3,"Develop (#1801)

Develop

Co-authored-by: Renovate Bot <bot@renovateapp.com>
Co-authored-by: null <47077649+urig-develeap@users.noreply.github.com>
Co-authored-by: Gleb Bahmutov <gleb.bahmutov@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/c1391b2024b1666349e5bb996e552eb01d7639f7,"expand TS example page (#1787)

* expand TS example page

* minor editing - []() links to {% url links - @bahmutov

moved over changes to ja/cn docs


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/dc8ae53ba19945f1a1ffb3327e0d77e61afb464d,copy over reporter changes to ja/cn docs
https://github.com/cypress-io/cypress-documentation/commit/a76a7c32a83770238263908e09fa665996ef1e17,"Moved Custom Reporters section to bottom the page (#1742)

* Moved Custom Reporters section to bottom the page

To improve usability.

* Added link to Section 9 (reporters) of workshop

* fix link to demo-docker-cypress-included repo, close #1743

* add Aurelia CLI to framework tooling plugins

* add code-coverage plugin

* chore(deps): update dependency husky to version 2.4.0 🌟 (#1748)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): update dependency lint-staged to version 8.2.0 🌟 (#1749)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* Maintenance of docs content (#1751)

* update existing history tables to link to changelog + remove leading |

* add missing iscy.md to japanese files

* Add history tables to more pages

* Add text lint rules for URL and HTML to always be allcaps

* wip converting markdown image tags to imgTag + replacing outside hosted images with own hosted images

* Fix more imgTags and headers in en/ja files

* Added more names/brands to testlint + fixes

* Fix misuse of compliment when meaning complement

* Replace ableist terms, recommend better terms in linting

* convert more image tags / headers

* Add textlint rules for CORS, cross-origin, and Develop Tools (use generic instead of Chrome brandname)

* Fix broken links due to lint conversions

* Fix more imgTags + headers

* Updating more imgTag + headers

* Set textlint rules + fixes for XHR, localStorage, sessionStorage and iframe

* finish replacing all imgTags and headers

* remove unused sidebar links/translations + add japanese title to all ja docs

* Fix words missing first char in chagelogs

- Add more history tables
- Add some missing documentation after reading changelogs

* remove moment from textlint, fix incorrect uses of moment.

- Add WebSocket/WebSockets, iframes, HTTP / HTTPS, SSO to textlint
- Remove use of word 'simply' and add to textlint

* Fix Cypress' pluralization

* Plugins - Add cypress-unfetch (#1750)

* cypress-unfetch

* cypress-unfetch plugin for en, ja and zh-cn

* emphasize copying English is ok for PR template

* fix(deps): Update dependency hexo-algoliasearch to version 0.3.2 🌟 (#1755)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): update dependency to version 🌟 (#1756)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* update area of screenshots and videos to link to visual testing guide (#1757)

* update area of screenshots and videos to link to visual testing guide

- Also mention that video capturing is only supported in electron.

* Add visual testing guide to other sections of docs

* Change: 'spy' -> 'stub' for 'window' recipe (#1759)

* typo ""can not"" -> ""cannot""

* typo ""can not"" -> ""cannot""

* typo ""can not"" -> ""cannot""

* typo ""can not"" -> ""cannot""

* typo ""can not"" -> ""cannot""

* typo ""can not"" -> ""cannot""

* add [""can[- ]not"", ""cannot$1""]

add [""can[- ]not"", ""cannot$1""] to change ""can not"" to ""cannot""

* its -> it is

* its -> it's

* its -> it is

* Update url_generator.js

* Fix typo reenable > reenabled

* Fix typo reenable > reenabled

* Change: 'spy' -> 'stub' for 'window' recipe

* Change: 'spy' -> 'stub' for 'window' recipe

* Change: 'spy' -> 'stub' for 'window' recipe

* write code coverage guide (#1744)

* start code coverage guide

* write section about instrumenting code

* add code coverage to Ja sidebar

* more content for code coverage document

* finish section on unit testing

* Add Istanbul to textlintrc

* Editing / add intro paragraph

* package-lock

* woops, fixed some of the code formatters

* fix DevTools term

* write introduction section

* add blank line to pass linter

* Add code coverage docs to ja/cn

* fix missing image in launching browsers guide

* add logging in using JWT recipe link (#1762)

* chore(deps): Update dependency husky to version 2.4.1 🌟 (#1764)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): Update dependency gulp-rev-all to version 2.0.2 🌟 (#1760)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* add code coverage webpack-dev-server example link

* chore(deps): update dependency lint-staged to version 8.2.1 🌟 (#1770)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): update dependency @types/jest to version 24.0.14 🌟 (#1767)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* Add Cypress courses page (#1766)

* start courses page

* add spanish language course

* add pluralsight

* add second udemy course

* Remove courses template - move into media template

- Try to fix up layout of courses to look nicer

* Fix up courses placement + layout, add intro paragraph

* Add new podcast

* Add specific messages for when tests failing that loop through languages fail - print lang it failed on.

* Copy courses content over to translated docs


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>

* add section to debugging on how to change test runner code (#1769)

* add section to debugging on how to change test runner code

* Edit debug instructions

- call it 'installed Cypress code'
- Link to cache path command
- Do not include 'code' command - this will confuse users if it doesn't work copy/paste, just tell them to open it in their code editor

* copy new debug content to translated docs


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>

* add screenshot how to change browser (#1768)

* add screenshot how to change browser

* copy to ja and cn

* minor editing


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>

* add xebia training course (#1773)

* chore(deps): Update dependency snap-shot-it to version 7.7.0 🌟 (#1775)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): update dependency @types/jest to version 24.0.15 🌟 (#1776)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* Add npm-cy to plugins

* Add alias example for cy.request()

* Add Chinese translated titles to docs

* fix(deps): update dependency hexo to version 3.9.0 🌟 (#1777)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* chore(deps): update dependency snap-shot-it to version 7.7.1 🌟 (#1785)



Co-authored-by: Renovate Bot <bot@renovateapp.com>

* Update debugging.md (#1784)

* update fragment sentence fix to ja/cn docs

* 📝 Include a much simpler TypeScript example (#1745)

* 📝 Include much simple TypeScript example

There was an overload of information in these docs (and example recipes)
and it took me several hours to set-up something that was relatively
simple if it was communicated better. Feel free to fork the repo I
put in the links. Please put something this simple in these docs.

* 👌 Changes according to PR reviewer

Changed typescript to TypeScript

* Fixed bad url tag in reporters page

* Moved Custom Reporters section to bottom the page

To improve usability.

* Added link to Section 9 (reporters) of workshop

* Fixed bad url tag in reporters page"
https://github.com/cypress-io/cypress-documentation/commit/0f0f038cc25b3e1b9026c5dd221d33194736455a,"Test page titles (#1800)

* Remove one off test for command line title

* write tests to check h1 page title against clicked link

* fix syntax err in table of contents when running in cypress open

* package-lock

* Fix page titles that were incorrect - caught in tests"
https://github.com/cypress-io/cypress-documentation/commit/6eafeda1bbea52cc271e8fae3d05b36bbf051132,"Merge pull request #27 from icelemon1314/zh-cn-test-runner

translation test-runner.md"
https://github.com/cypress-io/cypress-documentation/commit/ad85f68108e9ee7f5b5443f6bc11e08c20569294,translation test-runner.md
https://github.com/cypress-io/cypress-documentation/commit/2f9b5d5879392fb5902789e0c3678ce7d40e0cf4,"chore(deps): Update dependency @types/fluent-ffmpeg to version 2.1.10 🌟 (#1796)

chore(deps): Update dependency @types/fluent-ffmpeg to version 2.1.10 🌟

Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/f8347cb5bdd5d7e5e1d7449238005158f1baec86,"chore(deps): Update dependency inquirer to version 6.4.0 🌟 (#1798)

chore(deps): Update dependency inquirer to version 6.4.0 🌟

Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/fa2a4884fe7801ad43842757e77732425ce913f9,"chore(deps): Update dependency snap-shot-it to version 7.8.0 🌟 (#1797)

chore(deps): Update dependency snap-shot-it to version 7.8.0 🌟

Co-authored-by: Renovate Bot <bot@renovateapp.com>"
https://github.com/cypress-io/cypress-documentation/commit/28564a56d3617f6eeba1394ba6aad6e0e18a8395,chore(deps): Update inquirer to 6.4.0 🌟
https://github.com/cypress-io/cypress-documentation/commit/5e766c052b54de5c619829074b28a7760d5aad4d,chore(deps): Update snap-shot-it to 7.8.0 🌟
https://github.com/cypress-io/cypress-documentation/commit/fb121d8802bf28d2193d529d880b533ab118c928,chore(deps): Update @types/fluent-ffmpeg to 2.1.10 🌟
https://github.com/cypress-io/cypress-documentation/commit/6b383f303f5d951cfaaf9b82b21800f7fa0a19de,"Merge pull request #1794 from cypress-io/develop

catch Mandarin language title in ""Command Line"" English guide (#1793)"
https://github.com/cypress-io/cypress-documentation/commit/140cae44705f79010f1a06e5263750d1cfada14f,"catch Mandarin language title in ""Command Line"" English guide (#1793)

* WIP: catch invalid language

* fix accidental Mandarin title in English guide"
https://github.com/cypress-io/cypress-documentation/commit/3a8a3846196bdd659c97f5a93c3f697b0560a201,"Merge pull request #26 from icelemon1314/translation-zh-cn-cypress.zh

trade-offs.md translation for chinese  completed."
https://github.com/cypress-io/cypress-documentation/commit/cc0d8ce92b608b29d479eafc98e70f702877a06b,"Merge pull request #25 from icelemon1314/translation-zh-ch-DoraemonSandy

error-messages.md translated into Chinese completed."
https://github.com/cypress-io/cypress-documentation/commit/d85330fdacc238d5dd4af4ec6af27b689300f1c8,"Develop (#1790)

Develop

Co-authored-by: null <renovate[bot]@users.noreply.github.com>
Co-authored-by: Amy Tai <amy.tai0120@gmail.com>
Co-authored-by: null <odobrescu@gmail.com>
Co-authored-by: Gleb Bahmutov <gleb.bahmutov@gmail.com>"
https://github.com/cypress-io/cypress-documentation/commit/ab7a92a29540cf695ba1d9edc2f1f03c96c311e2,"add instructions how to run the binary by itself, close #1781 (#1783)

* add instructions how to run the binary by itself, close #1781

* Rearrange some of the debugging areas - create new 'Hacking on Cypress' section

- Add intro to hacking on Cypress
- Add an area about ‘Contributing’

* add reasons for hacking on Cypress code

* Add debugging changes to ja / cn docs


Co-authored-by: Jennifer Shehane <jennifer@cypress.io>"
https://github.com/cypress-io/cypress-documentation/commit/a393e6cd065ac4e270433eab41448516d4341ea4,trade-offs.md translation for chinese  completed.
https://github.com/cypress-io/cypress-documentation/commit/9c775a18f4f80e881cc3fcf18bafa5f28db5c6e5,"📝 Include a much simpler TypeScript example (#1745)

* 📝 Include much simple TypeScript example

There was an overload of information in these docs (and example recipes)
and it took me several hours to set-up something that was relatively
simple if it was communicated better. Feel free to fork the repo I
put in the links. Please put something this simple in these docs.

* 👌 Changes according to PR reviewer

Changed typescript to TypeScript"
https://github.com/cypress-io/cypress-documentation/commit/55a133b96d30510a5f2e7bcc8884a293b475f40f,modify error-messages.md
https://github.com/cypress-io/cypress-documentation/commit/009fd8cf4a1fdc1ad2bc16448de57674157fbeed,error-messages.md translated into Chinese completed.
