;repo_name; repo_url; url_commit; message
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/0b892ab1ea4c35dbef324de43b5b8d28285facec;"Testing new win32 x64 Cypress version 10.0.0 d4fa37e

```json
{
  ""platform"": ""win32"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/win32-x64/circle-10.0-release-d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/win32-x64/circle-10.0-release-d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d"",
    ""platform"": ""win32"",
    ""arch"": ""x64"",
    ""context"": ""[win32-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1268117"
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/228cf4bc6e8b52221198dde8fd46cae4e9a6f23e;"Testing new darwin x64 Cypress version 10.0.0 3fbed9b

```json
{
  ""platform"": ""darwin"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/darwin-x64/circle-10.0-release-3fbed9b81c441099d15a4a5048c2fda1310096d1/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/darwin-x64/circle-10.0-release-3fbed9b81c441099d15a4a5048c2fda1310096d1/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""3fbed9b81c441099d15a4a5048c2fda1310096d1"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""3fbed9b81c441099d15a4a5048c2fda1310096d1"",
    ""platform"": ""darwin"",
    ""arch"": ""x64"",
    ""context"": ""[darwin-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1268118"
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/ee1e567a820f579e2bddbf94779df5085a122b57;"Testing new win32 x64 Cypress version 10.0.0 3fbed9b

```json
{
  ""platform"": ""win32"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/win32-x64/circle-10.0-release-3fbed9b81c441099d15a4a5048c2fda1310096d1/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/win32-x64/circle-10.0-release-3fbed9b81c441099d15a4a5048c2fda1310096d1/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""3fbed9b81c441099d15a4a5048c2fda1310096d1"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""3fbed9b81c441099d15a4a5048c2fda1310096d1"",
    ""platform"": ""win32"",
    ""arch"": ""x64"",
    ""context"": ""[win32-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1268113"
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/70b5e8aa9d6579f96a720d98fc7a6238e7fa3e7e;"Testing new darwin x64 Cypress version 10.0.0 d4fa37e

```json
{
  ""platform"": ""darwin"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/darwin-x64/circle-10.0-release-d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/darwin-x64/circle-10.0-release-d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""d4fa37e6528c5cbf3f65f2c4efaf1b5d1e1fb38d"",
    ""platform"": ""darwin"",
    ""arch"": ""x64"",
    ""context"": ""[darwin-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1268116"
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/a3f4b2f154057618d8222c28c2a667e7642db473;"Testing new darwin x64 Cypress version 10.0.0 eba409b

```json
{
  ""platform"": ""darwin"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/darwin-x64/circle-10.0-release-eba409b8f9feae5a67745e739cdeff284876b9ed/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/darwin-x64/circle-10.0-release-eba409b8f9feae5a67745e739cdeff284876b9ed/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""eba409b8f9feae5a67745e739cdeff284876b9ed"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""eba409b8f9feae5a67745e739cdeff284876b9ed"",
    ""platform"": ""darwin"",
    ""arch"": ""x64"",
    ""context"": ""[darwin-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1266851"
;cypress-test-example-repos;https://api.github.com/repos/cypress-io/cypress-test-example-repos;https://github.com/cypress-io/cypress-test-example-repos/commit/0127ee3bc72a47f08a92ed1df5624c632c081297;"Testing new win32 x64 Cypress version 10.0.0 eba409b

```json
{
  ""platform"": ""win32"",
  ""arch"": ""x64"",
  ""env"": {
    ""CYPRESS_INSTALL_BINARY"": ""https://cdn.cypress.io/beta/binary/10.0.0/win32-x64/circle-10.0-release-eba409b8f9feae5a67745e739cdeff284876b9ed/cypress.zip""
  },
  ""packages"": ""https://cdn.cypress.io/beta/npm/10.0.0/win32-x64/circle-10.0-release-eba409b8f9feae5a67745e739cdeff284876b9ed/cypress.tgz"",
  ""branch"": ""10.0.0"",
  ""commit"": ""eba409b8f9feae5a67745e739cdeff284876b9ed"",
  ""status"": {
    ""owner"": ""cypress-io"",
    ""repo"": ""cypress"",
    ""sha"": ""eba409b8f9feae5a67745e739cdeff284876b9ed"",
    ""platform"": ""win32"",
    ""arch"": ""x64"",
    ""context"": ""[win32-x64] cypress-test-example-repos""
  }
}
```

Use tool `@cypress/commit-message-install` to install from above block

CircleCI job url: https://circleci.com/gh/cypress-io/cypress/1266705"
;cy-api;https://api.github.com/repos/bahmutov/cy-api;https://github.com/bahmutov/cy-api/commit/303c2d231f9b0cbdf0220bc93c6e1782460eae99;add test for #156
;agent-cypress;https://api.github.com/repos/Visual-Regression-Tracker/agent-cypress;https://github.com/Visual-Regression-Tracker/agent-cypress/commit/b540e44d53593aef85e2760db665ea015dec319a;"release 4.6.1

bump dependencies to latest"
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/480eb4a3a7e93042c0c3bd6fe086069fc4424583;"filter test cases before submitting their results (#48)

* add tagged workflow

* use async registration

* filter test cases if they are present in the test run before sending results"
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/a6f655c82b780249acfcfb429c7bee572b5cd4f1;"feat: add testrail-run-results script (#47)

* feat: add testrail-run-results script

* fetch all test results

* print the test run results"
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/2b5d435d54727348261b218fb8df8f73417c49de;add a tag to a test
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/e3b8803a69e6b4f3f454bbe025fe326742545971;feat: mask pending tests as Blocked in TestRail, closes #25
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/b590c0c4f377731188a53cd868534b8474b6aedc;feat: implement checking TestRail case IDs, closes #42
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/594aeaca905e1bd2fc39a3f2e26f2ca3365a3a2c;feat: fetch the entire test case list in batches
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/333c78a37b933008644b64d36da97487bc8092ae;feat: add testrail-check-case-ids script
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/fb6b5c48acc08b72ffcc24e91b0e3c847fa868e0;"feat: map Cypress status to TestRail status and allow status mapping override (#38)

Co-authored-by: Youngha Sung <youngha.sung@crl.com>"
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/92ca6bc9bde4a086790225f637beb9c42726949f;"feat: filter found test cases by the effective tag (#45)

* bump the find-test-names

* move the find specs workflow

* feat: add --tagged command line argument

* add a test

* update test, add another workflow"
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/7d08d26d4f4958b614a3dd6b701ecb2f52651134;update test, add another workflow
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/26d1d8401c2d362b45b2e3259b537991de8aae43;add a test
;cypress-testrail-simple;https://api.github.com/repos/bahmutov/cypress-testrail-simple;https://github.com/bahmutov/cypress-testrail-simple/commit/1274bec767ae674f7daab72132b56717241b1ad9;bump the find-test-names
;fx3fun;https://api.github.com/repos/cnlohr/fx3fun;https://github.com/cnlohr/fx3fun/commit/abd0b4e0202d3b47fe5b673d3ef3eb28f89eab6a;"Merge pull request #4 from cnlohr/testing_with_push_pull

Testing with push pull"
;fx3fun;https://api.github.com/repos/cnlohr/fx3fun;https://github.com/cnlohr/fx3fun/commit/b7a2feeabe1a5911a195f74cb6d68afaf80a99d6;testing with push pull I2C configurations.
;fx3fun;https://api.github.com/repos/cnlohr/fx3fun;https://github.com/cnlohr/fx3fun/commit/aa8695ed939956f8acf5d6fff19c7e2bbc4d7bb4;Add a latency test.
;frontend-boilerplate;https://api.github.com/repos/doong-jo/frontend-boilerplate;https://github.com/doong-jo/frontend-boilerplate/commit/2dfafec081951f0a2ddec3be7b5f1f3f216b8747;build: switch enzyme with react-testing-library
;cypress-upload-file-post-form;https://api.github.com/repos/javieraviles/cypress-upload-file-post-form;https://github.com/javieraviles/cypress-upload-file-post-form/commit/94ac93ee4d663296c7296235e32e45a728b1d41f;Cypress tests and command.js
;crusher;https://api.github.com/repos/crusherdev/crusher;https://github.com/crusherdev/crusher/commit/7ada76d7387232f94250e1e09deef65ce90d056b;"(EA) Add support for shadow dom (#217)

* (EA, TE) Add support for iframes

* (Runner Utils) Cleanup

* (EA) Maximise on show()

* (EA) Hide menu bar

* (EA) Fix zoom issues (#213)

* (EA) Add support for iframes (#212)

* (EA, TE) Add support for iframes

* (Runner Utils) Cleanup

* (EA) Maximise on show()

* (EA) Hide menu bar

* Update playwright patches

* (EA) Update CRUSHER_SCALE_FACTOR on zoom

* .

* .

* Add selector mode

* (EA) Fix device frame scaling on small displays

* (EA) Fix UI issues

* (EA) Limit pNC selector generator

* (EA) Show error when url is empty

* (EA) Reset on device change

* (EA) Fix reset device

* (EA) Update verifying your test info bar

* (EA, TE) Add input value in assert element

* (EA, TE) Add innerText in assert element

* (EA) Update codemirror editor style

* (EA) Add basic code for connect to cloud

* (Dyson) Fix onOutsideClick component by using mousedown event

* (EA) Save user login info globally

* (EA) Update run after test modal

* (EA) Fix run after test modal"
;crusher;https://api.github.com/repos/crusherdev/crusher;https://github.com/crusherdev/crusher/commit/ce3c93366aa6026e1f5036dee9dcc203865eb3dc;(BE) Resolve public url for assets in /tests and /report API
;cypress-realworld-testing-todomvc;https://api.github.com/repos/cypress-io/cypress-realworld-testing-todomvc;https://github.com/cypress-io/cypress-realworld-testing-todomvc/commit/3f2c8ddf53bd2471dbddb3e6c95614e349d8728b;updated Cypress to the latest version
;cypress-realworld-testing-todomvc;https://api.github.com/repos/cypress-io/cypress-realworld-testing-todomvc;https://github.com/cypress-io/cypress-realworld-testing-todomvc/commit/0dde3bb39ecd08b917f8990fb062c76143c0d53d;"Merge pull request #2 from cypress-io/dx-556-create-test-practice-examples-in-todomvc

Dx 556 create test practice examples in todomvc"
;cypress-realworld-testing-todomvc;https://api.github.com/repos/cypress-io/cypress-realworld-testing-todomvc;https://github.com/cypress-io/cypress-realworld-testing-todomvc/commit/5cca8282824277a2d45f83e91078fccb012598a5;added practice tests and the final completed practice test examples
;cypress-realworld-testing-todomvc;https://api.github.com/repos/cypress-io/cypress-realworld-testing-todomvc;https://github.com/cypress-io/cypress-realworld-testing-todomvc/commit/054137876c8b07afdd4daadc01c7d257794a8dd2;fixed typo in final cypress tests. added yarn.lock file
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/de0423d80746bb34b603d222dc5e19a2efdba10f;chore(deps): update dependency start-server-and-test to v1.11.5
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/cad10b39241375052ae99aa6bd734c98e7d36d44;chore(deps): update dependency start-server-and-test to v1.11.4
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/813805661bbc5fff1826e078a2a6c3b91be38a58;chore(deps): update dependency start-server-and-test to v1.11.3
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/c0397d70b49a4aea7cfdd58b9b2acbaabe2c7043;chore(deps): update dependency start-server-and-test to v1.11.2
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/8bea172d28f5391e2602f531c349595a138feb02;chore(deps): update dependency start-server-and-test to v1.11.1
;cypress-otp;https://api.github.com/repos/NoriSte/cypress-otp;https://github.com/NoriSte/cypress-otp/commit/f5681d9277d1d8a486cee3342f728262d1d50755;chore(deps): update dependency start-server-and-test to v1.11.0
;CypressAcademy_MTB101_Files;https://api.github.com/repos/Infineon/CypressAcademy_MTB101_Files;https://github.com/Infineon/CypressAcademy_MTB101_Files/commit/cc8cfb6ed4a93028e9bce78ecd2599b23de1cc96;Fix versions to latest with MTB 2.1 edits but prior to AnyCloud restructuring.
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/87cd8db4c7ce2e75bdc0f1611b7cb9a32efd27b8;Update tests
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/054973fa9e6558744edc6b4eb27960dd40e27714;Update dependencies and use e2e-testsuite-platform
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/ecbf9b14e77de159c268e959d80593154ca905da;"Merge pull request #36 from leichteckig/update-tests-to-platofrm

Update test to pass with current shopware platform version"
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/8b06e1dc4e5d6346b976809e8e8f993d917b63f8;Update test to pass with current shopware platform version
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/b592623ecfd3d8780df198fc28d3d4fa852b6805;"Merge pull request #32 from leichteckig/update-tests-to-match-shopware-6

Update tests to match shopware 6"
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/909e170f9f6e9901c016061fbdab504961ab161f;Update tests to match shopware 6
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/14d041d0e440748638c8231266eb8aa9ab49554a;"Merge pull request #31 from leichteckig/update-tests-to-match-platform

Update tests to match current platform state"
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/48933078b5d0db155a328d5ec1a46c9c0ad828cf;Update tests to match current platform state
;sw-cypress;https://api.github.com/repos/leichteckig/sw-cypress;https://github.com/leichteckig/sw-cypress/commit/a56a16aabb912bd3a4d7437d897f0f8f2380b4cf;"Merge pull request #29 from leichteckig/update-tests-to-platform

Update tests to match platform"
;knapsack-pro-cypress;https://api.github.com/repos/KnapsackPro/knapsack-pro-cypress;https://github.com/KnapsackPro/knapsack-pro-cypress/commit/b61f817cb9af12db73aa775d30be6664e63bd904;"Merge pull request #74 from KnapsackPro/fix-link

Fix the link to test file pattern examples in README"
;knapsack-pro-cypress;https://api.github.com/repos/KnapsackPro/knapsack-pro-cypress;https://github.com/KnapsackPro/knapsack-pro-cypress/commit/95f85ce84d9bf39d1a4888f5866ddfdb90b07bcf;Fix the link to test file pattern examples
;knapsack-pro-cypress;https://api.github.com/repos/KnapsackPro/knapsack-pro-cypress;https://github.com/KnapsackPro/knapsack-pro-cypress/commit/b1cee9735cc1d90bb2b4f520358e0955b03008cb;update doctoc and change header level for Component tests
;knapsack-pro-cypress;https://api.github.com/repos/KnapsackPro/knapsack-pro-cypress;https://github.com/KnapsackPro/knapsack-pro-cypress/commit/e923c86913e7a664290e3e0f5743d9609f1bc986;"Merge pull request #69 from goodproblems/master

Add component testing instructions to readme"
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/037666f1ee643669286ebfc2f054bf4b4c5154c4;"Merge pull request #194 from javierbrea/193-skip-mode-log-bail

Failed test message"
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/f8768bf585b1e41babe01937139942f442dcc7e5;fix(#193): when a test fails, log 'Failed tests: x/y', where y is the bail option
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/e09a936c92545f206ff3812ff9d26a018bcf6b60;test(e2e): Increase delay time
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/dabd2f202cc42e24a262e007be5bff13ffa58f92;test(e2e): Add delay between parallel executions to avoid crash in workflow
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/15a75d0f4be7e4a11d6f30774c7d31898e0aef30;test(e2e): Run debug in pipeline
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/7e6ce05f6a0d5384b386c55e2b234ab1c2a2fa71;test(e2e): Avoid delay in parallel tests
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/f360e343411e942b4dc7ff3932975f6ce19c7e0b;test(e2e): Avoid race condition in parallel tests using a Cypress task
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/6aaf770706f2ed0b6e6f25bcbc3966c1978f2633;chore(deps): Update devDependencies. Run tests using NodeJs 17 instead of Nodejs 15
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/94f2f00f2056d6466925628de93e016ee322a0bb;test(e2e): Turn tsc check into an assertion
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/09753295810ce8c7923982400cd980ca66445f18;test(E2E): Change delay time to start failing tests battery
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/3d03481338ed9a2d01ce181a9e12c45720725fc2;test(e2e): Run all E2E tests
;cypress-fail-fast;https://api.github.com/repos/javierbrea/cypress-fail-fast;https://github.com/javierbrea/cypress-fail-fast/commit/69cff37772f9d368d9efa475a32c61cd4f1533aa;test(e2e): Increase stability
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/b15b6741afd0559f4b095553ac73ccbe83d15ecc;test(ts): tests run in ts now
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/6a06edfd7c1f6701e7efc0850bf606f43773245f;feat(test-server): removes jquery npm dependeny
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/4f9d14ac95af7bd2c3671f36f6e2e0bc83772682;chore(workflow): adds github workflow to run cypress tests
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/17657b014f1aae793c18d34b3c4dd834dc835eb0;chore(docker-files): adds docker-compose file to run cypress tests of test-server
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/775caa23bcc29f707f3c643ca6f820363e3739c3;test(test-server): removes only() call to enable all test scenarios
;cypress-mailhog;https://api.github.com/repos/SMenigat/cypress-mailhog;https://github.com/SMenigat/cypress-mailhog/commit/ed3639cd255524cf8596c2185f1dcb59cf1b4d21;chore(test-server): updates cypress version of test server
;cypress-capybara;https://api.github.com/repos/testdouble/cypress-capybara;https://github.com/testdouble/cypress-capybara/commit/8a542b503783201d01112d76c891ee8261351bfd;remove tests not relevant to this
;libfx2;https://api.github.com/repos/whitequark/libfx2;https://github.com/whitequark/libfx2/commit/f452c537ad7c322d413ee5002785cf8f2c043cfb;"Fix I2C behavior on bus contention.

This wasn't tested before; the hardware behavior is that STOP is not
cleared after BERR is set, presumably because by that point the FX2
I2C bus is tristated and so it can't emit a bus contention."
;auth0-cypress-demo;https://api.github.com/repos/danlourenco/auth0-cypress-demo;https://github.com/danlourenco/auth0-cypress-demo/commit/c0de0c591e8fbd6cb8228e4d7833bc0591e12f69;"Configure cypress (#1)

* install cypress and add npm cypress script

* add cypress files, cypress.env.json

* latest changes

* rm cypress examples

* rm examples from cypress"
;auth0-cypress-demo;https://api.github.com/repos/danlourenco/auth0-cypress-demo;https://github.com/danlourenco/auth0-cypress-demo/commit/e6f7f02b678322909e5fd4fd6350246db2daae64;latest changes
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/93584e510d816330dabf23e8c77b065d0e9635f1;Update dependency @testing-library/react to v13.2.0
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/3138d5dfdd9a6dee9102737c53b60bd2614f92bc;Update dependency @testing-library/react to v13.1.1
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/06a98fcd0a725e98234be2b88ce737990d22afdf;Update dependency @testing-library/react to v13.0.1
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/0c5680c02d7062341bcd53415f14f76ccc7c6371;Update dependency @testing-library/react to v13
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/ac74aa28324d7d60b6659ff5714d5d82e8317c07;Update dependency @testing-library/react to v12.1.4
;cypress-react-component-example;https://api.github.com/repos/bahmutov/cypress-react-component-example;https://github.com/bahmutov/cypress-react-component-example/commit/c5596b0fd4bda1a3c3b1cb7c3c8fc85aa0a81ff7;Update dependency @testing-library/react to v12.1.3
;cypress-starter-kit;https://api.github.com/repos/rightsaidjames/cypress-starter-kit;https://github.com/rightsaidjames/cypress-starter-kit/commit/22276e202336423fc42685ac4246d8c8187a6785;"Upgrade Cypress to 8.5.0 (#8)

* Upgrade Cypress to 8.5.0

* Update cypress-run.js.yml

- Run action on Ubuntu 20.04 (current LTS)
- Use `cypress/browsers:node14.17.0-chrome91-ff89` container (latest available from Cypress Docker Image repo)"
;cypress-starter-kit;https://api.github.com/repos/rightsaidjames/cypress-starter-kit;https://github.com/rightsaidjames/cypress-starter-kit/commit/6de74eb3a85d0787e9d16970f910d43e52961362;"Add GitHub Actions workflow (#2)

- Run sample tests using a Cypress GitHub Action
- Store generated videos and screenshots as artifacts."
;cypress-starter-kit;https://api.github.com/repos/rightsaidjames/cypress-starter-kit;https://github.com/rightsaidjames/cypress-starter-kit/commit/cc50672529e7262a249047545de2ebcb47b0325e;Version 1 with sample tests, routes and login command
;cypress-angular-coverage-example;https://api.github.com/repos/skylock/cypress-angular-coverage-example;https://github.com/skylock/cypress-angular-coverage-example/commit/9ddfa0157c5a2b5494d58af1c2976cdafc766918;Update ngx-build-plus to latest version
;instrument-cra;https://api.github.com/repos/cypress-io/instrument-cra;https://github.com/cypress-io/instrument-cra/commit/cd7caaa720ac24ba90556dd9c226e6bfdca4a604;chore(deps): update dependency start-server-and-test to v1.11.5
;instrument-cra;https://api.github.com/repos/cypress-io/instrument-cra;https://github.com/cypress-io/instrument-cra/commit/277e0894707d0228b88a5136af3c5da7f302112a;chore(deps): update dependency start-server-and-test to v1.11.4
;instrument-cra;https://api.github.com/repos/cypress-io/instrument-cra;https://github.com/cypress-io/instrument-cra/commit/cc946a43e3fdd09199dc4bf37f29d2533bab1119;chore(deps): update dependency start-server-and-test to v1.11.3
;instrument-cra;https://api.github.com/repos/cypress-io/instrument-cra;https://github.com/cypress-io/instrument-cra/commit/9bb627b67cf557eaba18edcd111798345db91173;chore(deps): update dependency start-server-and-test to v1.11.2
;instrument-cra;https://api.github.com/repos/cypress-io/instrument-cra;https://github.com/cypress-io/instrument-cra/commit/631765ca222ec56dce11e6d736d168d4de23b252;chore(deps): update dependency start-server-and-test to v1.11.1
;cypress-react-template;https://api.github.com/repos/lmiller1990/cypress-react-template;https://github.com/lmiller1990/cypress-react-template/commit/09aec14f1284226f746048b0caff0b8ed4a2909d;use module api to run tests
;cypress-react-template;https://api.github.com/repos/lmiller1990/cypress-react-template;https://github.com/lmiller1990/cypress-react-template/commit/8c029771d6ec6c1079bcd8c695c48ea38a0a51cb;update with test spec
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/8965834313b8d663817cbec1fd7b5afc528eb337;Changed tests and added integration with Test Rail
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/8585953c8b8461b8e5d20e30faaa0e28a03356d0;Changes for UI tests
